BGC	GCF	Type	ABC_membrane	ABC_tran	MFS_1	ABC2_membrane	MFS_3	ABC2_membrane_3	FtsX	MacB_PCD	OEP	MatE	MFS_2	MFS_4	TonB_dep_Rec	ACR_tran	
P178_23	NRPS_490	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P179_1	Phos_20	Phos	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P179_6	NRPS_330	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
P179_7	PKS_I_0	PKS	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
P179_10	sidero_20	sidero	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
P179_11	PKS_I_259	PKS	0	2	0	4	0	0	0	0	0	0	0	0	0	0	
P179_16	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P179_20	Lant_6	Lant	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
P179_23	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P179_29	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
P181_10	NRPS_0	NRPS	0	3	1	0	0	0	0	0	0	0	0	0	0	0	
P181_14	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P181_25	sidero_43	sidero	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
P181_26	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
P181_31	PKS_I_0	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
P181_43	TOMM_69	TOMM	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
P181_32	PKS_I_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P182_11	NRPS_516	NRPS	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
P182_12	NRPS_382	NRPS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
P182_27	Phos_27	Phos	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
P183_37	TOMM_0	TOMM	0	1	0	0	0	0	0	0	0	2	0	0	0	0	
P183_8	sidero_29	sidero	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
P183_10	PKS_I_312	PKS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
P183_39	TOMM_38	TOMM	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P183_18	PKS_I_0	PKS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
P183_42	PKS_I_0	PKS	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
P183_28	sidero_0	sidero	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P184_10	NRPS_95	NRPS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
P184_13	NRPS_95	NRPS	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
P185_2	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P185_4	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P185_5	NRPS_413	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P185_6	sidero_43	sidero	0	1	2	0	0	0	0	0	0	0	0	0	0	0	
P185_10	Lant_31	Lant	1	4	0	0	0	0	0	0	0	0	0	0	0	0	
P185_11	PKS_I_165	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
P185_15	NRPS_321	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P185_18	NRPS_370	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P185_19	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
P185_25	NRPS_221	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
P185_30	PKS_I_256	PKS	0	1	2	0	0	0	0	0	0	0	0	0	0	0	
P185_31	PKS_II_31	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P186_2	sidero_43	sidero	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
P186_3	NRPS_225	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P186_5	NRPS_80	NRPS	0	1	0	0	1	0	1	0	0	0	0	0	0	0	
P186_7	PKS_I_171	PKS	0	2	0	2	0	0	0	0	0	0	0	0	0	0	
P186_8	PKS_I_245	PKS	0	2	0	0	0	2	0	0	0	0	0	0	0	0	
P186_11	NRPS_543	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P186_16	Lant_7	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
P187_2	NRPS_345	NRPS	2	2	0	0	0	0	0	0	0	0	0	0	0	0	
P187_31	TOMM_85	TOMM	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
P187_6	NRPS_264	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P187_8	Lant_31	Lant	1	4	0	0	0	0	0	0	0	0	0	0	0	0	
P187_9	NRPS_95	NRPS	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
P187_12	PKS_I_250	PKS	0	2	0	0	2	0	0	0	0	0	0	0	0	0	
P187_14	PKS_I_205	PKS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
P187_15	Lant_146	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P187_22	PKS_II_25	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P187_25	NRPS_309	NRPS	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
P187_32	TOMM_38	TOMM	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P187_27	NRPS_582	NRPS	1	3	0	0	0	0	0	0	0	0	0	0	0	0	
P189_5	Phos_26	Phos	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P189_6	PKS_I_280	PKS	0	2	0	2	0	0	0	0	0	0	0	0	0	0	
P189_9	NRPS_516	NRPS	3	2	0	0	0	0	0	0	0	0	0	0	0	0	
P189_12	TOMM_66	TOMM	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P189_17	sidero_43	sidero	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
P189_24	Lant_31	Lant	1	3	0	0	0	0	0	0	0	0	0	0	0	0	
P190_1	NRPS_143	NRPS	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
P190_6	Phos_9	Phos	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P191_1	NRPS_519	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P191_3	Lant_31	Lant	1	2	1	0	0	0	0	0	0	0	0	0	0	0	
P191_4	NRPS_200	NRPS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
P191_5	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
P191_9	PKS_I_0	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
P191_11	sidero_43	sidero	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
P191_13	NRPS_0	NRPS	0	1	1	1	0	0	0	0	0	0	0	0	0	0	
P191_15	PKS_I_305	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
P191_20	Lant_31	Lant	1	4	0	0	0	0	0	0	0	0	0	0	0	0	
P191_24	PKS_II_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P191_25	PKS_I_0	PKS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
P192_3	NRPS_192	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
P192_5	NRPS_590	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P192_9	TOMM_0	TOMM	0	2	2	0	0	0	2	0	0	0	0	0	0	0	
P192_16	PKS_I_17	PKS	0	0	0	0	0	0	0	0	0	2	0	0	0	0	
P192_25	PKS_I_0	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
P192_28	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P192_46	TOMM_0	TOMM	2	2	1	0	0	0	0	0	0	0	0	0	0	0	
P192_33	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P192_36	Lant_21	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P192_39	NRPS_501	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P193_1	Lant_148	Lant	1	2	1	0	0	0	0	0	0	0	0	0	0	0	
P193_2	PKS_II_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P193_3	NRPS_546	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
P193_6	NRPS_228	NRPS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
P193_7	TOMM_69	TOMM	4	6	0	0	2	0	0	0	0	0	0	0	0	0	
P193_9	NRPS_131	NRPS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
P193_11	NRPS_516	NRPS	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
P193_13	Lant_30	Lant	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
P193_21	Lant_147	Lant	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
P193_24	NRPS_528	NRPS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
P194_3	PKS_I_138	PKS	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
P194_4	Lant_12	Lant	0	1	0	0	0	0	0	0	0	0	0	1	0	0	
P194_5	PKS_I_61	PKS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
P194_7	NRPS_83	NRPS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
P194_8	Lant_31	Lant	1	4	0	0	0	0	0	0	0	0	0	0	0	0	
P194_10	NRPS_97	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P194_11	NRPS_302	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P194_36	TOMM_47	TOMM	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
P194_14	PKS_I_279	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
P194_16	PKS_II_63	PKS	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
P194_19	Lant_106	Lant	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
P194_22	PKS_II_1	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P194_38	TOMM_85	TOMM	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
P194_24	PKS_I_129	PKS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
P194_27	PKS_I_100	PKS	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
P195_9	PKS_I_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P195_10	PKS_I_0	PKS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
P196_1	PKS_I_0	PKS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
P196_13	TOMM_0	TOMM	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
P196_10	NRPS_434	NRPS	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
P197_1	PKS_I_359	PKS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
P197_4	NRPS_553	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
P197_30	TOMM_85	TOMM	0	1	1	0	0	0	2	2	0	0	0	0	0	0	
P197_7	NRPS_376	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P197_10	PKS_II_18	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P197_13	NRPS_225	NRPS	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
P197_14	NRPS_95	NRPS	2	5	0	0	0	0	0	0	0	0	0	0	0	0	
P197_17	Lant_125	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P197_19	NRPS_467	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
P197_31	TOMM_69	TOMM	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
P197_29	Phos_27	Phos	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
P197_23	PKS_I_324	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
P197_25	NRPS_170	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
P197_26	Lant_31	Lant	1	1	1	0	0	0	0	0	0	0	0	0	0	0	
P197_27	Lant_146	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P197_28	sidero_57	sidero	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
P197_32	TOMM_36	TOMM	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
P197_33	TOMM_85	TOMM	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
P199_1	Lant_31	Lant	1	4	0	0	0	0	0	0	0	0	0	0	0	0	
P199_9	NRPS_350	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P199_13	NRPS_370	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P199_16	Lant_31	Lant	2	2	0	0	0	0	0	0	0	0	0	0	0	0	
P199_19	sidero_43	sidero	0	1	2	0	0	0	0	0	0	0	0	0	0	0	
P199_20	NRPS_413	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P199_24	PKS_II_31	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P199_27	PKS_I_165	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
P200_11	NRPS_0	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
P200_15	NRPS_516	NRPS	2	2	0	0	0	0	0	0	0	0	0	0	0	0	
P200_18	Phos_27	Phos	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
P202_1	PKS_I_33	PKS	0	2	0	2	0	0	0	0	0	0	0	0	0	0	
P202_2	NRPS_221	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P202_3	PKS_I_350	PKS	0	0	4	0	0	0	0	0	0	0	0	0	0	0	
P202_4	Phos_13	Phos	0	2	2	4	0	0	0	0	0	0	0	0	0	0	
P202_9	PKS_I_219	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P202_10	NRPS_446	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P202_31	TOMM_85	TOMM	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
P202_12	NRPS_95	NRPS	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
P202_15	Lant_147	Lant	0	1	1	1	0	0	0	0	0	0	0	0	0	0	
P202_17	NRPS_519	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P202_18	sidero_19	sidero	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
P202_20	PKS_I_119	PKS	0	2	6	0	2	0	0	0	0	0	0	0	0	0	
P202_25	PKS_I_166	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
P202_28	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
P202_29	PKS_I_167	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P203_7	NRPS_80	NRPS	0	0	1	0	1	0	1	0	0	0	0	0	0	0	
P203_11	PKS_II_0	PKS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
P203_13	sidero_0	sidero	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
P203_14	NRPS_95	NRPS	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
P203_31	TOMM_85	TOMM	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
P204_1	NRPS_292	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
P204_32	TOMM_38	TOMM	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P204_4	NRPS_159	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
P204_5	NRPS_155	NRPS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
P204_12	PKS_I_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P205_1	PKS_I_366	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P205_3	Lant_0	Lant	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
P205_4	NRPS_519	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P205_6	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
P205_9	sidero_29	sidero	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
P205_44	TOMM_69	TOMM	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
P205_18	NRPS_0	NRPS	0	0	0	0	0	0	0	0	0	2	0	0	0	0	
P205_19	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P205_26	NRPS_259	NRPS	0	1	0	0	0	0	2	0	0	0	0	0	0	0	
P205_28	PKS_I_0	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
P206_4	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P206_34	TOMM_69	TOMM	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
P206_14	PKS_I_0	PKS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
P206_15	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
P206_20	PKS_I_0	PKS	0	2	0	2	0	0	0	0	0	0	0	0	0	0	
P206_24	NRPS_0	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
P207_3	NRPS_553	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
P207_7	PKS_II_0	PKS	0	2	1	0	0	0	0	0	0	0	0	0	0	0	
P207_8	NRPS_83	NRPS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
P207_11	NRPS_85	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P207_12	PKS_II_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P207_14	NRPS_599	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
P207_15	PKS_I_244	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
P207_16	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
P207_17	PKS_I_329	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
P207_20	NRPS_376	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P207_24	NRPS_420	NRPS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
P207_25	Lant_74	Lant	0	1	3	0	0	0	0	0	0	0	0	0	0	0	
P207_26	PKS_I_227	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
P207_32	NRPS_95	NRPS	2	5	0	0	0	0	0	0	0	0	0	0	0	0	
P207_33	NRPS_225	NRPS	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
P207_81	TOMM_85	TOMM	0	1	1	0	0	0	2	2	0	0	0	0	0	0	
P207_35	PKS_I_351	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
P207_40	NRPS_469	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
P207_41	PKS_I_359	PKS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
P207_43	NRPS_225	NRPS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
P207_44	NRPS_570	NRPS	0	1	0	0	0	0	2	0	0	0	0	0	0	0	
P207_47	NRPS_467	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
P207_49	Phos_27	Phos	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
P207_51	PKS_II_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P207_56	NRPS_170	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
P207_60	PKS_I_324	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
P207_63	NRPS_436	NRPS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
P207_64	Lant_31	Lant	1	1	1	0	0	0	0	0	0	0	0	0	0	0	
P207_67	NRPS_225	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P207_68	Lant_133	Lant	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
P207_70	NRPS_432	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
P207_71	sidero_0	sidero	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
P207_82	TOMM_36	TOMM	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
P207_73	Lant_125	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P207_83	TOMM_69	TOMM	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
P207_84	TOMM_85	TOMM	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
P208_1	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
P208_3	NRPS_599	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
P208_4	PKS_I_244	PKS	0	0	3	0	0	0	0	0	0	0	0	0	0	0	
P208_5	NRPS_420	NRPS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
P208_9	PKS_I_329	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
P208_14	PKS_II_0	PKS	0	2	1	0	0	0	0	0	0	0	0	0	0	0	
P208_17	NRPS_83	NRPS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
P208_20	NRPS_469	NRPS	0	1	1	1	0	0	0	0	0	0	0	0	0	0	
P208_21	NRPS_85	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P208_24	PKS_I_351	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
P208_28	PKS_II_25	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P208_29	NRPS_225	NRPS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
P208_30	NRPS_570	NRPS	0	1	0	0	1	0	2	0	0	0	0	0	0	0	
P208_32	Lant_137	Lant	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
P208_34	PKS_I_265	PKS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
P208_35	Lant_140	Lant	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
P208_44	NRPS_225	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P208_46	NRPS_436	NRPS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
P208_47	NRPS_432	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
P208_48	Lant_133	Lant	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
P208_49	NRPS_583	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P209_3	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
P209_5	NRPS_83	NRPS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
P209_8	PKS_II_0	PKS	0	2	2	0	0	0	0	0	0	0	0	0	0	0	
P209_10	NRPS_85	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P209_11	PKS_II_25	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P209_18	NRPS_570	NRPS	0	1	0	0	1	0	2	0	0	0	0	0	0	0	
P209_19	NRPS_225	NRPS	0	2	2	0	0	0	0	0	0	0	0	0	0	0	
P209_20	PKS_I_329	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
P209_21	PKS_I_195	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P209_24	NRPS_420	NRPS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
P209_27	PKS_I_244	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
P209_28	NRPS_599	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
P209_31	NRPS_436	NRPS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
P209_32	PKS_I_351	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
P209_37	NRPS_469	NRPS	0	1	1	1	0	0	0	0	0	0	0	0	0	0	
P209_41	Lant_133	Lant	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
P209_42	NRPS_432	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
P210_3	PKS_II_0	PKS	0	2	2	0	0	0	0	0	0	0	0	0	0	0	
P210_7	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
P210_13	PKS_I_329	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
P210_15	NRPS_85	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P210_16	PKS_II_25	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P210_18	NRPS_599	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
P210_19	PKS_I_244	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
P210_20	NRPS_420	NRPS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
P210_28	NRPS_83	NRPS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
P210_29	NRPS_225	NRPS	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
P210_30	NRPS_570	NRPS	0	1	0	0	1	0	2	0	0	0	0	0	0	0	
P210_33	PKS_I_351	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
P210_34	Lant_137	Lant	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
P210_35	Lant_133	Lant	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
P210_38	NRPS_469	NRPS	0	1	1	1	0	0	0	0	0	0	0	0	0	0	
P210_42	NRPS_436	NRPS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
P210_43	NRPS_432	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
P210_45	Lant_74	Lant	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
P211_1	NRPS_376	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P211_2	NRPS_467	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
P211_3	NRPS_553	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
P211_29	TOMM_69	TOMM	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
P211_5	NRPS_404	NRPS	2	2	0	0	0	0	0	0	0	0	0	0	0	0	
P211_28	Phos_27	Phos	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
P211_8	Lant_125	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P211_11	NRPS_95	NRPS	2	5	0	0	0	0	0	0	0	0	0	0	0	0	
P211_12	NRPS_225	NRPS	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
P211_30	TOMM_36	TOMM	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
P211_14	PKS_I_359	PKS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
P211_31	TOMM_85	TOMM	0	1	1	0	0	0	2	2	0	0	0	0	0	0	
P211_18	Lant_146	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P211_19	PKS_II_18	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P211_20	PKS_I_324	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
P211_21	Lant_31	Lant	1	1	1	0	0	0	0	0	0	0	0	0	0	0	
P211_27	sidero_57	sidero	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
P211_32	TOMM_85	TOMM	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
P212_2	NRPS_150	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P212_4	sidero_15	sidero	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P212_5	Lant_146	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
P212_7	TOMM_36	TOMM	2	2	2	0	0	0	0	0	0	0	0	0	0	0	
P212_54	TOMM_69	TOMM	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
P212_8	NRPS_404	NRPS	2	2	0	0	0	0	0	0	0	0	0	0	0	0	
